run,tag,step,value
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),10,94.08999633789062
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),20,93.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),30,93.06999969482422
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),40,92.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),50,92.05000305175781
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),60,91.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),70,91.0199966430664
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),80,90.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),89,90.0
layerwise/MobilenetV2-L1norm-gate/layer15,MACs(G),99,89.5
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),10,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),20,2.25
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),30,2.2200000286102295
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),40,2.180000066757202
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),50,2.1500000953674316
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),60,2.119999885559082
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),70,2.0899999141693115
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),80,2.049999952316284
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),89,2.0199999809265137
layerwise/MobilenetV2-L1norm-gate/layer15,Params(M),99,1.9900000095367432
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,0,94.43000030517578
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,10,94.38999938964844
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,20,94.5199966430664
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,30,94.70999908447266
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,40,94.62999725341797
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,50,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,60,94.5199966430664
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,70,94.44000244140625
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,80,94.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,89,94.11000061035156
layerwise/MobilenetV2-L1norm-gate/layer16,ACC,99,10.0
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),10,93.8499984741211
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),20,93.08999633789062
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),30,92.33000183105469
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),40,91.58000183105469
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),50,90.81999969482422
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),60,90.05999755859375
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),70,89.30000305175781
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),80,88.55000305175781
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),89,87.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer16,MACs(G),99,87.04000091552734
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),10,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),20,2.2200000286102295
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),30,2.1700000762939453
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),40,2.119999885559082
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),50,2.069999933242798
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),60,2.0299999713897705
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),70,1.9800000190734863
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),80,1.9299999475479126
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),89,1.8799999952316284
layerwise/MobilenetV2-L1norm-gate/layer16,Params(M),99,1.840000033378601
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,0,94.61000061035156
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,10,94.38999938964844
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,20,94.58999633789062
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,30,94.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,40,94.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,50,93.98999786376953
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,60,92.86000061035156
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,70,87.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,80,65.18000030517578
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,89,32.599998474121094
layerwise/MobilenetV2-L1norm-gate/layer2,ACC,99,17.600000381469727
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),10,93.7300033569336
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),20,92.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),30,91.91999816894531
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),40,90.9800033569336
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),50,90.11000061035156
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),60,89.2300033569336
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),70,88.30000305175781
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),80,87.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),89,86.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer2,MACs(G),99,85.66999816894531
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),40,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),50,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),60,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),70,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),80,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),89,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer2,Params(M),99,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,0,94.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,10,94.31999969482422
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,20,92.77999877929688
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,30,89.5
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,40,77.87000274658203
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,50,73.26000213623047
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,60,67.26000213623047
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,70,47.119998931884766
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,80,25.8700008392334
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,89,11.300000190734863
layerwise/MobilenetV2-L1norm-gate/layer3,ACC,99,8.920000076293945
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),10,94.08000183105469
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),20,93.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),30,92.98999786376953
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),40,92.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),50,91.9000015258789
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),60,91.37000274658203
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),70,90.80000305175781
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),80,90.27999877929688
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),89,89.70999908447266
layerwise/MobilenetV2-L1norm-gate/layer3,MACs(G),99,89.22000122070312
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),40,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),50,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),60,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),70,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),80,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),89,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer3,Params(M),99,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,0,94.5
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,10,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,20,94.41000366210938
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,30,93.9800033569336
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,40,93.18000030517578
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,50,92.5
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,60,91.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,70,89.16999816894531
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,80,88.86000061035156
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,89,83.68000030517578
layerwise/MobilenetV2-L1norm-gate/layer4,ACC,99,78.94999694824219
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),10,94.2300033569336
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),20,93.86000061035156
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),30,93.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),40,93.08999633789062
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),50,92.70999908447266
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),60,92.33999633789062
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),70,91.95999908447266
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),80,91.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),89,91.19000244140625
layerwise/MobilenetV2-L1norm-gate/layer4,MACs(G),99,90.83999633789062
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),40,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),50,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),60,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),70,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),80,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),89,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer4,Params(M),99,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,10,94.55000305175781
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,20,94.44000244140625
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,30,94.37999725341797
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,40,94.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,50,93.94000244140625
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,60,93.80999755859375
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,70,92.93000030517578
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,80,91.31999969482422
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,89,89.5199966430664
layerwise/MobilenetV2-L1norm-gate/layer5,ACC,99,90.2699966430664
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),10,94.2300033569336
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),20,93.86000061035156
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),30,93.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),40,93.08999633789062
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),50,92.70999908447266
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),60,92.33999633789062
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),70,91.95999908447266
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),80,91.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),89,91.19000244140625
layerwise/MobilenetV2-L1norm-gate/layer5,MACs(G),99,90.83999633789062
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),40,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),50,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),60,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),70,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),80,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),89,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer5,Params(M),99,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,0,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,10,94.5
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,20,94.5
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,30,93.98999786376953
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,40,92.23999786376953
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,50,86.87999725341797
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,60,68.98999786376953
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,70,52.880001068115234
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,80,34.380001068115234
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,89,10.630000114440918
layerwise/MobilenetV2-L1norm-gate/layer6,ACC,99,10.0
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),10,94.3499984741211
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),20,94.08999633789062
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),30,93.81999969482422
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),40,93.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),50,93.30999755859375
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),60,93.05000305175781
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),70,92.80000305175781
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),80,92.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),89,92.2699966430664
layerwise/MobilenetV2-L1norm-gate/layer6,MACs(G),99,92.02999877929688
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),20,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),30,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),40,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),50,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),60,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),70,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),80,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),89,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer6,Params(M),99,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,0,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,10,94.62000274658203
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,20,94.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,30,94.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,40,94.30999755859375
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,50,94.19000244140625
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,60,94.0199966430664
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,70,93.4000015258789
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,80,92.44999694824219
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,89,90.73999786376953
layerwise/MobilenetV2-L1norm-gate/layer7,ACC,99,87.91000366210938
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),10,94.26000213623047
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),20,93.91000366210938
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),30,93.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),40,93.22000122070312
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),50,92.87000274658203
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),60,92.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),70,92.18000030517578
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),80,91.83000183105469
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),89,91.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer7,MACs(G),99,91.1500015258789
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),20,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),30,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),40,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),50,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),60,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),70,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),80,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),89,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer7,Params(M),99,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,0,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,10,94.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,20,94.5199966430664
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,30,94.45999908447266
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,40,94.55999755859375
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,50,94.38999938964844
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,60,94.2699966430664
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,70,93.83999633789062
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,80,93.79000091552734
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,89,93.44999694824219
layerwise/MobilenetV2-L1norm-gate/layer8,ACC,99,93.08000183105469
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),10,94.26000213623047
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),20,93.91000366210938
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),30,93.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),40,93.22000122070312
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),50,92.87000274658203
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),60,92.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),70,92.18000030517578
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),80,91.83000183105469
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),89,91.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer8,MACs(G),99,91.1500015258789
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),20,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),30,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),40,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),50,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),60,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),70,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),80,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),89,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer8,Params(M),99,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,0,94.54000091552734
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,10,94.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,20,94.66000366210938
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,30,94.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,40,94.55000305175781
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,50,94.41999816894531
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,60,94.51000213623047
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,70,94.36000061035156
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,80,94.1500015258789
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,89,93.62999725341797
layerwise/MobilenetV2-L1norm-gate/layer9,ACC,99,90.66000366210938
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),10,94.26000213623047
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),20,93.91000366210938
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),30,93.56999969482422
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),40,93.22000122070312
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),50,92.87000274658203
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),60,92.52999877929688
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),70,92.18000030517578
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),80,91.83000183105469
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),89,91.4800033569336
layerwise/MobilenetV2-L1norm-gate/layer9,MACs(G),99,91.1500015258789
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),0,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),10,2.309999942779541
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),20,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),30,2.299999952316284
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),40,2.2899999618530273
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),50,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),60,2.2799999713897705
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),70,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),80,2.2699999809265137
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),89,2.259999990463257
layerwise/MobilenetV2-L1norm-gate/layer9,Params(M),99,2.259999990463257
layerwise/MobilenetV2-gradient-gate/layer0,ACC,0,91.20999908447266
layerwise/MobilenetV2-gradient-gate/layer0,ACC,10,91.18000030517578
layerwise/MobilenetV2-gradient-gate/layer0,ACC,20,91.33999633789062
layerwise/MobilenetV2-gradient-gate/layer0,ACC,30,91.0999984741211
layerwise/MobilenetV2-gradient-gate/layer0,ACC,40,91.05999755859375
layerwise/MobilenetV2-gradient-gate/layer0,ACC,50,91.43000030517578
layerwise/MobilenetV2-gradient-gate/layer0,ACC,60,90.86000061035156
layerwise/MobilenetV2-gradient-gate/layer0,ACC,70,90.62999725341797
layerwise/MobilenetV2-gradient-gate/layer0,ACC,80,91.26000213623047
layerwise/MobilenetV2-gradient-gate/layer0,ACC,89,90.9800033569336
layerwise/MobilenetV2-gradient-gate/layer0,ACC,99,91.3499984741211
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),0,94.5999984741211
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),10,94.41999816894531
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),20,94.2300033569336
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),30,93.9800033569336
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),40,93.79000091552734
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),50,93.61000061035156
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),60,93.41999816894531
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),70,93.2300033569336
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),80,92.9800033569336
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),89,92.79000091552734
layerwise/MobilenetV2-gradient-gate/layer0,MACs(G),99,92.66999816894531
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),0,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),10,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),20,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),30,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),40,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),50,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),60,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),70,2.309999942779541
layerwise/MobilenetV2-gradient-gate/layer0,Params(M),80,2.309999942779541
